"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"LA1777 LVS01 hydrophilic"	"LA1777 LVS02 hydrophilic"	"LA1777 LVS03 hydrophilic"	"LA1777 TRI01 hydrophilic"	"LA1777 TRI02 hydrophilic"	"LA1777 TRI03 hydrophilic"	"LA4024 LVS01 hydrophilic"	"LA4024 LVS02 hydrophilic"	"LA4024 LVS03 hydrophilic"	"LA4024 TRI01 hydrophilic"	"LA4024 TRI02 hydrophilic"	"LA4024 TRI03 hydrophilic"
""	""	""	""	""	"679.3594"	""	""	""	"17.75"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"11.0593959092"	"14.231988802"	"13.4499651445"
""	""	""	""	""	"680.3279"	""	""	""	"14.31"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.0027827403"	"6.4404177462"	"4.5055749501"	"0"	"0.8934457499"	"0"	"0"	"2.5902880601"	"2.7769501406"	"0"	"0"	"0"
""	""	""	""	""	"680.362"	""	""	""	"17.73"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3.380809566"	"3.1920184061"	"3.6925526144"
""	""	""	""	""	"681.1687"	""	""	""	"5.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"46.8539531966"	"5.7292278527"	"5.2766151263"	"4.942490154"	"1384.8571479989"	"1475.398961529"	"1541.615226214"
""	""	""	""	""	"681.1697"	""	""	""	"10.36"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"233.5565504275"	"179.4391703785"	"111.0090356124"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"681.1724"	""	""	""	"7.31"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"3.11963201"	"3.1759394507"	"1532.0297061949"	"1112.3894634103"	"1286.9366222755"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"681.2251"	""	""	""	"4.75"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"3.1695509315"	"15.1739593735"	"3.084311808"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"681.2283"	""	""	""	"8.76"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"106.5588814872"	"0"	"89.3386955548"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"681.2287"	""	""	""	"6.68"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"7.4702779791"	"8.5727231656"	"9.4027371703"	"112.3538024443"	"106.1790753128"	"117.4085229859"	"0"	"0"	"0"	"4.7290491409"	"6.0874637537"	"6.5198891187"
""	""	""	""	""	"681.2436"	""	""	""	"8.04"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"30.6386406326"	"30.5768550822"	"44.5819738576"	"5.0247762436"	"6.0371657063"	"6.9859648109"	"6.8915752185"	"10.2554199837"	"7.6869843148"	"35.4370102931"	"29.8373380448"	"31.2094743406"
""	""	""	""	""	"681.3062"	""	""	""	"19.66"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"13.1941949842"	"16.6054924281"	"14.4603002667"	"849.0958142101"	"1031.8242983711"	"1171.2063735589"	"0"	"0"	"0"	"1.969941542"	"1.2716841456"	"2.3105364717"
""	""	""	""	""	"681.3754"	""	""	""	"17.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"14.2296498813"	"15.6247269834"	"14.3924228405"
""	""	""	""	""	"681.3755"	""	""	""	"18.42"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.6380543258"	"2.0790846031"	"3.3411007671"
""	""	""	""	""	"681.5342"	""	""	""	"21.21"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"16.336171084"	"39.4165001891"	"39.249900488"	"74.1671626729"	"80.4412382886"	"81.1869191048"	"36.2758763447"	"22.8718030297"	"23.6404026987"	"32.2634897064"	"23.0333390366"	"33.8261130782"
""	""	""	""	""	"682.2025"	""	""	""	"11.46"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.7523560054"	"0"	"2.9407668491"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"683.1499"	""	""	""	"11.63"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"7.8565367537"	"7.2217346545"	"7.0516060099"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"683.1681"	""	""	""	"17.49"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.4884868282"	"1.6577019007"	"2.8605756948"
""	""	""	""	""	"683.1728"	""	""	""	"8.7"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"39.5276779519"	"0"	"43.8042088559"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"683.1824"	""	""	""	"5.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"6.6608923718"	"0"	"7.91477682"	"1.7645806894"	"5.1988521637"	"0"	"537.8072108296"	"561.476650126"	"764.9411416856"
""	""	""	""	""	"683.1852"	""	""	""	"9.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"60.6326741383"	"71.5966791139"	"69.4930707602"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"683.188"	""	""	""	"7.3"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"920.7952972642"	"634.2767879479"	"695.1936879552"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"683.1903"	""	""	""	"14.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"24.6109582428"	"25.2076285226"	"27.2228384376"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"683.224"	""	""	""	"0.56"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"309.1453718936"	"2080.0176520586"	"1801.8662186691"	"2242.3543155642"	"1708.2721315829"	"2177.0492897894"	"833.5897119967"	"1427.1878829051"	"998.8131590759"	"588.6890629301"	"634.2523561591"	"546.135053823"
""	""	""	""	""	"683.2267"	""	""	""	"11.76"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"20.8140720998"	"25.434778866"	"30.6289443396"	"0"	"0"	"0"	"4.1758980779"	"1.0885797461"	"0"
""	""	""	""	""	"683.2594"	""	""	""	"14.46"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.266568127"	"2.4075223525"	"2.5652349939"	"0"	"0"	"2.6807707951"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"683.2597"	""	""	""	"7.15"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"12.1283444069"	"11.3553454902"	"13.9684614398"	"9.3927942721"	"9.6447722356"	"0"	"2.2972682451"	"3.0351834773"	"0"	"13.9330002947"	"12.5749489234"	"13.7281003383"
""	""	""	""	""	"683.299"	""	""	""	"14.14"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"27.8276601232"	"37.9926294312"	"37.3348379494"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"683.3579"	""	""	""	"14.57"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"31.6342891607"	"29.0766694492"	"33.2402508958"	"0"	"0"	"0"	"0"	"0.9122723764"	"1.031841827"
""	""	""	""	""	"683.611"	""	""	""	"18.41"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.253500001"	"2.5710976067"	"0.7646272479"
""	""	""	""	""	"684.2324"	""	""	""	"0.54"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"542.9159705735"	"573.4671775084"	"542.6313541984"	"23.8244823943"	"492.0281252467"	"633.2264061261"	"49.8557591749"	"424.2603351687"	"284.7420898084"	"158.4253664521"	"148.8138128587"	"147.1081446023"
""	""	""	""	""	"684.2806"	""	""	""	"19.66"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.3285267559"	"3.4772287478"	"0"	"327.2957708603"	"321.3560864441"	"364.5356371887"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"685.1858"	""	""	""	"9.91"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"184.4224007498"	"187.4189592889"	"189.4345282347"	"223.7714896525"	"270.909795546"	"240.9485781103"	"428.1645712735"	"496.1684407788"	"517.205801714"	"256.0253984458"	"355.6112620389"	"296.3464446712"
""	""	""	""	""	"685.203"	""	""	""	"6.17"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"27.2946981559"	"63.6069218915"	"22.6730317998"	"1.2350622031"	"2.8670421385"	"0"	"230.0820981508"	"355.0773496368"	"332.136048013"
""	""	""	""	""	"685.2756"	""	""	""	"15.54"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"16.2514837593"	"17.2963478678"	"15.4850624075"	"804.6867571379"	"952.2794938625"	"868.100451706"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"685.2768"	""	""	""	"17.23"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.4808930085"	"2.0332113398"	"1.7954281564"	"359.8160553696"	"552.3952960968"	"333.2510675703"	"0"	"0"	"0"	"0.9937769324"	"0"	"0"
""	""	""	""	""	"685.2921"	""	""	""	"14.42"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"1.1671199868"	"485.3637313484"	"504.223595526"	"525.9410399243"	"0"	"0"	"0"	"0"	"2.6164901874"	"0"
""	""	""	""	""	"685.3148"	""	""	""	"17.48"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0.8393472353"	"0.9997394576"	"0"	"15.1403929058"	"8.3549248545"	"21.9648576321"	"0"	"0"	"0"	"2.7332618538"	"3.6465122174"	"2.5480459797"
""	""	""	""	""	"685.3218"	""	""	""	"20.63"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"19.7841500877"	"23.1858375377"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"685.35"	""	""	""	"16.85"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.4613049329"	"2.32926112"	"1.6672666413"	"493.7657750639"	"453.1390935855"	"539.2210228999"	"0"	"1.0670458356"	"0"	"7.8724570409"	"9.6853391155"	"8.6319111912"
""	""	""	""	""	"685.3517"	""	""	""	"15.22"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"173.8636905986"	"138.7651027593"	"182.0907478046"	"0"	"0"	"0"	"0"	"1.2919224842"	"2.883370624"
""	""	""	""	""	"685.3519"	""	""	""	"18.66"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"15.4815831806"	"14.7215793252"	"18.3339544103"	"2275.5470978586"	"2396.0348702911"	"2390.9867290267"	"0"	"0"	"0"	"0"	"1.0265640568"	"0"
""	""	""	""	""	"685.822"	""	""	""	"14.88"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"7.4830179449"	"8.7113452199"	"6.5223947793"	"0"	"0"	"0"
""	""	""	""	""	"686.0901"	""	""	""	"7.05"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0.7227590981"	"0.8979479085"	"0"	"8.3078493749"	"0"	"2.3940416217"	"5.1667866245"	"4.4304991251"	"2.3270132449"	"2.1349672703"	"3.0744317376"
""	""	""	""	""	"686.161"	""	""	""	"11.06"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"24.282700864"	"31.6085277747"	"18.3191375814"
""	""	""	""	""	"686.1729"	""	""	""	"5.5"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5.1018980182"	"7.4797575829"	"5.913088911"
""	""	""	""	""	"686.3116"	""	""	""	"16"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.0934767078"	"2.0068432324"	"3.4910815352"	"0"	"0"	"0"	"0.8177072025"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"687.2175"	""	""	""	"14.37"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.991976609"	"6.0607989145"	"5.7518191227"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"687.22"	""	""	""	"19.42"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"20.3569799438"	"23.3822614627"	"21.0806954176"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"687.2512"	""	""	""	"18.53"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.8807857295"	"3.3437131819"	"3.6275587186"	"0"	"0"	"0"	"0.6563902936"	"0.8854326394"	"0"	"0"	"0"	"0"
""	""	""	""	""	"687.2553"	""	""	""	"9.74"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"20.8045070333"	"22.7348356319"	"19.8352340469"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"687.366"	""	""	""	"18.99"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.0876115434"	"1.1707870446"	"1.6616535535"	"645.2516111216"	"630.9185400941"	"637.9105904945"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"687.4"	""	""	""	"18.96"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"48.4280481863"	"45.9996684248"	"54.6065465435"
""	""	""	""	""	"688.1385"	""	""	""	"9.73"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"9.5081385103"	"0"	"0"	"21.6713855141"	"38.6059323648"	"19.6570403594"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"688.1446"	""	""	""	"10.56"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"3.1310680217"	"0"	"20.4658503819"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"689.1073"	""	""	""	"16.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.7283774934"	"0"	"1.6364932124"
""	""	""	""	""	"689.1077"	""	""	""	"9.33"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"13.3323743776"	"36.990226346"	"35.6061519572"	"246.8493443683"	"0"	"169.6704735433"	"0"	"0"	"5.9483595764"	"39.6230727164"	"38.9080766555"	"34.7096163642"
""	""	""	""	""	"689.1135"	""	""	""	"1.61"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.7139681074"	"4.7322304618"	"0"	"10.5862768073"	"8.5031064829"	"6.0508140048"	"8.0802751864"	"15.5994244146"	"14.7285317892"	"0"	"10.8098838142"	"0"
""	""	""	""	""	"689.1535"	""	""	""	"6.39"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.4699635058"	"5.1274953603"	"6.011685965"	"273.881297004"	"149.2684959469"	"276.2210702538"	"4.5805452184"	"8.1141934209"	"8.4483586931"	"44.7165657732"	"50.8533549067"	"37.4914997221"
""	""	""	""	""	"689.2161"	""	""	""	"5.86"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0.5994928959"	"2.4737273905"	"3.7059386456"	"0"	"0"	"0"	"0"
""	""	""	""	""	"689.3215"	""	""	""	"10.48"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"59.2016642415"	"91.539417714"	"72.6426473747"	"0"	"0"	"0"
""	""	""	""	""	"689.3467"	""	""	""	"18.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"23.9216693862"	"23.8923046679"	"23.4044512355"	"1815.5644187354"	"1722.2109898589"	"1602.7432649656"	"0.5230687634"	"0"	"0"	"15.7903687558"	"15.1782427379"	"6.071421251"
""	""	""	""	""	"689.3757"	""	""	""	"19.08"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"170.3802668062"	"169.6209039903"	"171.1573005619"	"0"	"0"	"0"	"0"	"0"	"1.6518406988"
""	""	""	""	""	"690.1133"	""	""	""	"16.78"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"16.3932023182"	"15.5691789797"	"16.8399676045"	"0"	"2.3503841314"	"0"	"12.1149761459"	"12.5790740923"	"14.7110931435"	"6.2983274842"	"4.4981186109"	"4.0699268877"
""	""	""	""	""	"690.1477"	""	""	""	"8.27"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7.0789803557"	"5.8591786388"	"7.110701203"
""	""	""	""	""	"690.3364"	""	""	""	"17.2"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"4.4679760207"	"3.4660871949"	"4.9425069946"	"381.9906478538"	"472.8764125279"	"418.7456460824"	"0"	"0"	"0.3865452475"	"0"	"0.4572760531"	"0.3865468076"
""	""	""	""	""	"690.342"	""	""	""	"16.02"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"40.0380774915"	"41.8611419041"	"35.0033269585"	"1533.6149807263"	"1738.618302166"	"1857.7881268093"	"0.4149701937"	"2.1395664657"	"1.622410069"	"6.2213745209"	"8.9182591476"	"8.6173578946"
""	""	""	""	""	"691.1419"	""	""	""	"9.88"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6.2562222074"	"115.1123959307"	"80.1680516509"	"84.3387895005"
""	""	""	""	""	"691.188"	""	""	""	"5.31"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.9345693646"	"19.0228088184"	"13.1237366894"	"237.6348251687"	"388.4039104433"	"269.5856280793"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"691.1933"	""	""	""	"12.09"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0.7910661082"	"0"	"4.3819319933"	"12.7301926003"	"7.5873747804"	"0"	"0"	"0"	"2.0614913741"	"3.2776978712"	"0"
""	""	""	""	""	"691.1973"	""	""	""	"7.89"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.2984768383"	"1.8988774261"	"2.8852811249"	"19.1145692553"	"16.2698917819"	"13.7435927427"	"4.0904742074"	"5.2581041836"	"5.7017529235"	"0"	"0"	"0"
""	""	""	""	""	"691.2298"	""	""	""	"18.27"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5.0245626545"	"6.2206955978"	"4.2764271075"	"26.8565844772"	"20.7778729891"	"35.3611422661"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"691.3364"	""	""	""	"10.44"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"132.5983977697"	"175.5833406352"	"160.8534792225"	"0"	"2.2810937502"	"0"
""	""	""	""	""	"692.2801"	""	""	""	"18.28"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"2.1754669964"	"0"	"0"	"0"	"0"	"2.4760610842"	"4.3232969339"	"2.1705339252"
""	""	""	""	""	"692.3578"	""	""	""	"20.63"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"29.6192742828"	"33.9102580135"	"38.6517374139"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"693.1235"	""	""	""	"8.34"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"67.8693913078"	"73.6874021653"	"39.7855400143"	"62.277789582"	"37.0923608766"	"0"	"0"	"0"	"1.0588642116"	"5.4258495235"	"1.036361953"
""	""	""	""	""	"693.2069"	""	""	""	"10.92"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"49.8030724101"	"59.4941158968"	"64.3981915008"	"23.0973299285"	"4.8932197399"	"35.4945941079"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"693.2073"	""	""	""	"11.93"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"42.9371990617"	"42.2589059288"	"51.897212039"	"29.0849431117"	"39.2119264244"	"32.5336721607"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"693.2447"	""	""	""	"16.37"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5.5075920746"	"5.5837405875"	"5.4838168926"	"0"	"0"	"0"	"0.9509976107"	"0"	"0.548757727"	"0"	"0"	"0"
""	""	""	""	""	"693.279"	""	""	""	"16.99"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5.2053077503"	"5.7936181685"	"8.6851679887"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"693.2803"	""	""	""	"19.28"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"18.2096237527"	"20.93885895"	"20.5634884368"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"693.3455"	""	""	""	"16.03"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"51.9763397991"	"11.9441649331"	"17.4343087049"	"12.8815889704"	"2.5125632614"	"0"	"1.0454846905"
""	""	""	""	""	"693.3538"	""	""	""	"10.3"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"140.7753310914"	"226.0718981885"	"240.409666688"	"0"	"0"	"2.2293671273"
""	""	""	""	""	"694.146"	""	""	""	"14.4"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"64.4808744832"	"67.2235876866"	"88.1442182683"	"7.8034436792"	"34.4620234984"	"18.3977758078"	"95.9991410914"	"100.9758205386"	"111.74388684"	"1.0998555065"	"0"	"0"
""	""	""	""	""	"694.3294"	""	""	""	"14.88"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"4.4095344869"	"1.3370326898"	"5.0781984132"	"0"	"0"	"0"	"34.100590808"	"43.3378269979"	"37.0935095029"	"1.4125357575"	"1.8216867849"	"1.5966692393"
""	""	""	""	""	"694.3301"	""	""	""	"16.01"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1.4147137027"	"0.6162839162"	"1.6817046431"	"64.0166626837"	"84.1030583346"	"80.1089530601"	"2.2222155945"	"0"	"2.539983051"	"0"	"0"	"0"
""	""	""	""	""	"694.3783"	""	""	""	"20.07"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"3.7426163379"	"0"	"0"	"3.0654244761"	"6.2915235806"	"8.9974775584"	"8.3216767482"
