"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"LA1777 LVS01 semi-polar"	"LA1777 LVS02 semi-polar"	"LA1777 LVS03 semi-polar"	"LA1777 TRI01 semi-polar"	"LA1777 TRI02 semi-polar"	"LA1777 TRI03 semi-polar"	"LA4024 LVS01 semi-polar"	"LA4024 LVS02 semi-polar"	"LA4024 LVS03 semi-polar"	"LA4024 TRI01 semi-polar"	"LA4024 TRI02 semi-polar"	"LA4024 TRI03 semi-polar"
""	""	""	""	""	"195.1029"	""	""	""	"6.4"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"119.4521426392"	"130.5704858279"	"114.3649462557"	"124.459424386"	"110.5140942121"	"141.1563133812"	"9.7685227394"	"10.3677504551"	"15.4600571084"	"0"	"64.8926770846"	"0"
""	""	""	""	""	"197.1185"	""	""	""	"9.65"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2684.8772042847"	"2813.7116671753"	"3297.4532455444"	"281.7166320801"	"348.7302780151"	"344.2483062744"	"5009.1261734623"	"6674.394979651"	"5640.8035196519"	"2526.2962932301"	"1710.7632641602"	"2293.1478991993"
""	""	""	""	""	"197.1185"	""	""	""	"8.72"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2.8694011208"	"0"	"7.1664831394"	"0"	"0"	"12.0577837849"	"0"	"0"	"0"	"8.8898198664"	"137.9790035125"	"98.3529717072"
""	""	""	""	""	"199.0435"	""	""	""	"6.06"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"10.0893929327"	"24.22815413"	"53.7221694946"	"173.8000523758"	"98.07004668"	"0"	"0"	"5.977917788"	"565.72172671"	"536.8217791239"	"374.9768235016"
""	""	""	""	""	"199.1707"	""	""	""	"14.91"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"8036.0824447632"	"9352.8030952215"	"6469.1903336716"	"3445.195208664"	"2519.9877994537"	"2469.2168515778"	"7064.9851090542"	"7338.680014388"	"3980.0198911232"	"7203.5678879849"	"9673.0195629136"	"8817.7637887398"
""	""	""	""	""	"201.1284"	""	""	""	"8.11"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"10.8924215978"	"8.5772808301"	"7.2857088912"	"146.7660674763"	"122.7540319824"	"127.7283559799"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"203.0141"	""	""	""	"2.76"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.4191271186"	"0"	"0"	"3.2498515677"	"0"	"3.7979741597"	"0"	"0"	"0"	"8.0039046168"	"10.2172351011"	"14.0346956937"
""	""	""	""	""	"203.0564"	""	""	""	"7.49"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"7.7602439135"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"527.3112607574"	"710.6266877421"	"551.0646214549"
""	""	""	""	""	"203.0565"	""	""	""	"1.35"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"24.4871751451"	"16.8477405334"	"35.0124700594"	"14.1769284153"	"14.733833952"	"33.5215540123"	"58.4739349365"	"47.1358356047"	"4.2758568209"	"52.434375782"	"39.4346939832"	"136.57969244"
""	""	""	""	""	"203.0831"	""	""	""	"1.98"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"185.255855279"	"263.6487070405"	"269.6432374334"	"9.097095561"	"10.9691717529"	"10.7496748734"	"302.2009916556"	"326.6914602184"	"232.4397415471"	"387.489732149"	"207.261365819"	"257.7689912009"
""	""	""	""	""	"203.0919"	""	""	""	"3.85"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"86.4661712372"	"81.7059466052"	"105.8363943315"	"24.6428072822"	"38.4607725501"	"43.7075070381"	"118.9182052428"	"114.6539392138"	"81.6200322628"	"273.2090421295"	"209.2426454163"	"270.3703347059"
""	""	""	""	""	"203.1079"	""	""	""	"6.44"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"28.3660230684"	"26.5368153596"	"24.6230981493"	"64.5143930387"	"71.2658129334"	"96.4653277254"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"203.1446"	""	""	""	"11.43"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"915.0773593497"	"620.5351807141"	"459.8177046394"	"13495.9220069265"	"14180.0188905715"	"12798.6786754608"	"0"	"0"	"0"	"208.8268455883"	"81.9774762928"	"56.023963782"
""	""	""	""	""	"204.125"	""	""	""	"1.73"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"85.5319540691"	"73.6608648205"	"125.3095237064"	"21.7884734535"	"29.7196126556"	"33.959588871"	"20.635514164"	"21.5625435781"	"18.9535750127"	"292.8200117493"	"190.5444760704"	"198.5444613965"
""	""	""	""	""	"204.9941"	""	""	""	"2.76"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"103.4479918671"	"47.1765806484"	"60.5324408054"	"45.8390742493"	"46.9087353134"	"59.9759558868"	"34.7148691511"	"0"	"0"	"131.0844926071"	"151.5048515765"	"182.9119901148"
""	""	""	""	""	"205.1604"	""	""	""	"12.11"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"114.1047273016"	"95.6804228115"	"84.2809613323"	"260.5725828552"	"323.1969812012"	"245.7244203186"	"0"	"0"	"0"	"9.2474443511"	"0"	"0"
""	""	""	""	""	"206.0822"	""	""	""	"4.33"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"97.5325068474"	"279.0338923645"	"240.3671938014"	"20.9482876682"	"24.0035753536"	"26.1268663406"	"48.2765421867"	"41.9605778933"	"24.8421948552"	"73.6877678585"	"88.7567186705"	"78.7636616389"
""	""	""	""	""	"206.9726"	""	""	""	"0.59"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"738.488468833"	"543.555095315"	"838.4723854256"	"31.2019532084"	"35.0783555317"	"0"	"791.3603403282"	"704.9399293995"	"667.4203472519"	"83.1958509954"	"22.8838899461"	"0"
""	""	""	""	""	"207.0785"	""	""	""	"0.92"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"4.593623395"	"6.4735648537"	"7.1803239536"	"0"	"0"	"0"	"167.0879700124"	"148.3229267456"	"153.2887450957"
""	""	""	""	""	"207.1031"	""	""	""	"6.49"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"31.5415413803"	"24.7787597418"	"19.608281157"	"30.1574785018"	"37.1801218355"	"45.6425389767"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"207.1393"	""	""	""	"12.5"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"62.6777174556"	"66.630040434"	"55.0194270504"	"191.5068493652"	"206.5708811951"	"156.551153183"	"0"	"0"	"0"	"9.0107901955"	"0"	"0"
""	""	""	""	""	"207.977"	""	""	""	"2.85"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4.5054598486"	"3.5820638698"
""	""	""	""	""	"209.0305"	""	""	""	"0.62"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"102.1474118972"	"82.8808477104"	"151.3324438226"	"0"	"17.3920087433"	"8.0090244961"	"349.8636164391"	"302.6362233806"	"188.4337327862"	"2403.1793182055"	"1085.1958261188"	"564.8477353032"
""	""	""	""	""	"209.0461"	""	""	""	"3.55"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3.9637684822"	"2.6852243736"	"4.2777136266"	"0"	"0"	"2.6002688098"	"0"	"0"	"0"	"409.1048622537"	"429.1323986648"	"391.4119254776"
""	""	""	""	""	"209.1187"	""	""	""	"7.63"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"510.2313266695"	"484.9953202975"	"402.2332349205"	"420.7223356414"	"341.9976070184"	"417.0373167205"	"14.6978490686"	"15.7003310704"	"8.7580480254"	"247.5203675381"	"224.7081814098"	"194.7334163539"
""	""	""	""	""	"209.9497"	""	""	""	"1.07"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"553.4400135803"	"523.0413739491"	"468.9230582809"	"0"	"1.5566744033"	"4.2334671712"	"508.5470433664"	"397.2339771509"	"393.3617020512"	"34.6932070208"	"19.9620380748"	"12.1574685756"
""	""	""	""	""	"211.0287"	""	""	""	"3.99"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"46.941228714"	"60.8541500425"	"68.3609481525"	"0"	"0"	"4.1433065879"	"0"	"5.4589714015"	"0"	"86.7966327159"	"91.5360777918"	"80.5140380033"
""	""	""	""	""	"211.0649"	""	""	""	"2.96"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"3.6516073918"	"4.0562592602"	"7.3604310799"	"3.0312999639"	"6.4514458323"	"0"	"495.6675953325"	"486.8527175736"	"518.3250848389"
""	""	""	""	""	"211.1343"	""	""	""	"11.22"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"7.8645928103"	"12.4467155373"	"15.2574120235"	"0"	"0"	"0"	"19.3031258178"	"18.971153543"	"9.2643558276"	"24.9396062962"	"46.0980824701"	"29.4277076912"
""	""	""	""	""	"212.0059"	""	""	""	"1.59"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"1.5748947406"	"0"	"0"	"0"	"0"	"127.2665527089"	"102.71787817"	"76.6024042829"
""	""	""	""	""	"213.9642"	""	""	""	"4.53"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"4695.0828119564"	"3282.8457055974"	"6185.5390366364"	"840.7750803566"	"673.3219488478"	"1025.9955521298"	"8111.0379959869"	"3973.2118758416"	"3472.8834214354"	"4764.3467486715"	"3541.8223657457"	"3290.4336255376"
""	""	""	""	""	"214.0871"	""	""	""	"9.14"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"49.2038516712"	"19.4043333411"	"7.8475971258"	"0"	"0"	"0"
""	""	""	""	""	"215.0332"	""	""	""	"0.64"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"415.921793251"	"0"	"428.894078064"	"0"	"0"	"0"	"1556.8359899902"	"2580.7702832031"	"1646.8304736328"	"559.4047053528"	"423.2014196269"	"428.9954798889"
""	""	""	""	""	"215.1294"	""	""	""	"8.3"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"37.8232340765"	"38.8801567936"	"36.7814108706"	"436.9000076294"	"491.7405899048"	"483.3543002319"	"30.2811288738"	"31.7894919825"	"27.1261616015"	"287.1793292745"	"269.7380837504"	"299.9181166331"
""	""	""	""	""	"215.1652"	""	""	""	"11.8"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"24.4073282099"	"26.2176292324"	"23.086820761"	"0"	"6.3179521799"	"4.2815983295"	"36.9971554756"	"27.469307034"	"14.2784207225"	"32.3643504937"	"53.8090584366"	"48.7382531846"
""	""	""	""	""	"215.9601"	""	""	""	"4.53"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"596.824107523"	"371.1390645146"	"673.6778397274"	"93.7169940948"	"65.2772953796"	"112.0890802765"	"988.9028622437"	"434.1846508408"	"420.2403655243"	"500.4868194834"	"384.3568278503"	"374.8380213674"
""	""	""	""	""	"218.1037"	""	""	""	"1.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"24.6710352802"	"25.4254157829"	"32.120721848"	"9.7107918501"	"11.1335483456"	"13.2666680622"	"84.6068947482"	"95.5416986072"	"39.9043478441"	"303.2457284061"	"354.4274985822"	"343.6859612234"
""	""	""	""	""	"219.0096"	""	""	""	"2.77"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"60.1225695276"	"20.5199459505"	"31.1350838369"	"35.3016664505"	"37.9988682365"	"45.8296425247"	"18.5988478494"	"0"	"0"	"89.7565679836"	"108.5831971804"	"147.1055646133"
""	""	""	""	""	"219.1391"	""	""	""	"10.52"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"113.0791858864"	"99.5322897053"	"78.9774586773"	"1080.5675268555"	"960.6489990234"	"968.5850012207"	"0"	"0"	"0"	"30.9810805289"	"10.6827487425"	"7.6153932039"
""	""	""	""	""	"219.1395"	""	""	""	"9.17"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"592.9538252544"	"704.8532370472"	"500.794614706"	"1642.7126414394"	"1426.8631718445"	"1708.6834869385"	"0"	"0"	"0"	"23.6487783027"	"17.1067229732"	"21.400640111"
""	""	""	""	""	"220.0173"	""	""	""	"2.76"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"75.9361188221"	"48.1827671289"	"48.0596965218"	"34.0532135773"	"37.2631176186"	"44.0495427704"	"27.9790498161"	"4.3131938994"	"11.3318710625"	"104.3711787796"	"121.2491181819"	"140.8169800695"
""	""	""	""	""	"220.0835"	""	""	""	"13.53"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"164.2281711388"	"70.5689923"	"193.4043571663"	"0"	"0"	"0"	"275.3494562864"	"150.4277393603"	"119.6202924848"	"7.1968120639"	"0"	"7.0793687987"
""	""	""	""	""	"220.111"	""	""	""	"6.34"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"9.704338932"	"12.0460030079"	"3.7143100953"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"221.0601"	""	""	""	"6.34"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"13.5669244671"	"10.0353662789"	"0"	"5.8129315925"	"0"	"0"	"59.7964269161"	"68.5633259869"	"37.5330848312"	"517.7126424519"	"1595.6894357809"	"1215.4195067342"
""	""	""	""	""	"221.0671"	""	""	""	"7.52"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"22.6800026774"	"0"	"19.0902143127"	"1330.7769485641"	"1870.9239816348"	"1414.3652927812"
""	""	""	""	""	"222.0767"	""	""	""	"9.14"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"13.8989150345"	"14.5337052166"	"13.3161011124"	"0"	"0"	"0"	"60.1217796469"	"62.8016290641"	"49.194069804"	"0"	"0"	"4.9143901261"
""	""	""	""	""	"222.1138"	""	""	""	"4.09"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"67.9721582508"	"76.4873508072"	"139.3131869507"	"37.6835498047"	"28.914004364"	"13.9688051605"	"46.3770197105"	"45.8182728624"	"0"	"448.6794866743"	"149.1747119395"	"250.1141125945"
""	""	""	""	""	"223.0282"	""	""	""	"9.87"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"30.2462354088"	"61.5012115669"	"91.5006819725"	"5.7634360588"	"58.4359664313"	"23.668529563"
""	""	""	""	""	"223.059"	""	""	""	"6.34"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"358.3586855888"	"746.4574551201"	"623.5970842298"
""	""	""	""	""	"223.0617"	""	""	""	"3.97"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"13.5065058696"	"15.9688634455"	"34.183910321"	"58.2860599995"	"65.9179981613"	"73.9720351696"	"25.1728853965"	"29.1540621275"	"13.9257809067"	"192.8982326714"	"263.9646075793"	"216.5191822239"
""	""	""	""	""	"223.0976"	""	""	""	"6.52"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"6.7353807431"	"15.8012220669"	"0"	"1.4535107541"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"223.1346"	""	""	""	"9.87"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"169.8208546829"	"162.5417393494"	"0"	"403.9194079208"	"349.3514679337"	"446.5868453598"	"0"	"9.2116087043"	"0"	"213.8607472873"	"249.1549335512"	"254.0849308793"
""	""	""	""	""	"225.0406"	""	""	""	"8.34"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"85.6969564533"	"121.9899723244"	"103.395204258"	"238.8148779297"	"281.3088406372"	"179.4338157654"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"225.0446"	""	""	""	"5.39"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"114.2159437943"	"213.5308428192"	"263.2848790932"	"0"	"0"	"7.7986054611"	"123.6489308357"	"137.0763875914"	"79.5203484821"	"3046.1796451823"	"3874.615276947"	"3362.0911353175"
""	""	""	""	""	"225.062"	""	""	""	"0.62"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"118.2769958782"	"122.5704950905"	"143.8728556633"	"13.0419048405"	"0"	"16.2925"	"576.8569691551"	"701.736445713"	"557.7103453881"	"110.7123142687"	"170.3364167277"	"141.6276435979"
""	""	""	""	""	"225.0761"	""	""	""	"3.85"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"15.1269668496"	"18.1829628611"	"31.3812049878"	"5.5983113432"	"8.3167254722"	"7.7510593462"	"29.8599706817"	"38.0757630575"	"17.4352397537"	"108.6653087767"	"15.8182751338"	"89.0085833359"
""	""	""	""	""	"225.0807"	""	""	""	"5.31"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"3.000074172"	"0"	"0"	"14.5911933541"	"39.3013811898"	"16.1302472258"	"2358.1978406143"	"3132.3552556435"	"3303.9924005556"
""	""	""	""	""	"225.1133"	""	""	""	"5.92"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"30.6063733971"	"71.8036548001"	"96.4720113558"	"78.5149617767"	"91.5883752489"	"99.9006386948"	"6.8143271601"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"225.1136"	""	""	""	"7.83"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"20.6969886485"	"25.5567643046"	"75.4426421928"	"56.630873518"	"54.6688338184"	"0"	"0"	"0"	"739.9757372189"	"684.2543909073"	"677.0231521988"
""	""	""	""	""	"225.1861"	""	""	""	"15.57"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"627.8068441629"	"660.8279482555"	"370.1763268089"	"218.3512269211"	"232.7215424728"	"221.1218099594"	"287.6896405792"	"265.5225405359"	"157.5066884768"	"1323.0460099665"	"1355.1321310107"	"1239.2343584681"
""	""	""	""	""	"226.9967"	""	""	""	"0.67"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"204.6996547246"	"259.5482355237"	"201.8394639826"	"6.9020823717"	"26.7541178799"	"10.3437600088"	"211.3462580681"	"359.4212602425"	"391.1299733591"	"403.9533289909"	"612.4521635882"	"378.3215429115"
"CHEBI:28875"	"C14H28O2"	"CCCCCCCCCCCCCC(O)=O"	"InChI=1S/C14H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-13H2,1H3,(H,15,16)"	"myristate"	"227.2024"	""	""	""	"16.86"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3128.5"	"1557"	"1277.5"	"2543.5"	"2047.2"	"1996.7"	"1345.8"	"1124.6"	"628.9"	"6387.7"	"5280.5"	"4930.2"
""	""	""	""	""	"229.1082"	""	""	""	"1.51"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"493.6648032761"	"514.710658114"	"555.9279477394"	"5.9078452969"	"7.0755165148"	"6.4106775999"	"640.319797256"	"690.2620608759"	"468.2598179984"	"32.0036149883"	"31.4776500463"	"42.9998824263"
""	""	""	""	""	"230.9975"	""	""	""	"5.12"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"101.9562863636"	"96.2586349297"	"49.0452923393"	"1945.6195237223"	"2205.8317036947"	"2304.2656497638"
""	""	""	""	""	"231.0699"	""	""	""	"7.94"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"66.3301722312"	"56.773189888"	"28.7908879614"	"11352.0358846919"	"10758.2918218994"	"12395.032393748"
""	""	""	""	""	"231.1394"	""	""	""	"12.93"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"179.2426501536"	"18.6820022917"	"136.8461232561"	"5418.9269989538"	"5958.0172262192"	"5810.4969378758"	"0"	"0"	"0"	"380.7659541355"	"129.1259149021"	"49.2577259175"
""	""	""	""	""	"233.0858"	""	""	""	"8.19"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"59.9964959621"	"60.521077528"	"41.3588781452"	"10700.1476900514"	"15907.4163865089"	"13615.306733168"
""	""	""	""	""	"233.095"	""	""	""	"6.3"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"320.4990629435"	"324.881784296"	"299.7439851189"	"1802.362765096"	"2514.8130066617"	"2263.1241660818"
""	""	""	""	""	"233.1186"	""	""	""	"8.36"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"242.047426942"	"223.6760974836"	"273.9808538783"	"411.8216481972"	"452.3741660023"	"486.1939393234"	"0"	"0"	"0"	"0"	"0"	"6.8426454266"
"CHEBI:131503"	"C15H22O2"	"C1[C@]2([C@@]3([C@]2([C@]([C@]1(C3)[H])(C)CC/C=C(/C(=O)O)\C)C)[H])[H]"	"InChI=1S/C15H22O2/c1-9(13(16)17)5-4-6-14(2)10-7-11-12(8-10)15(11,14)3/h5,10-12H,4,6-8H2,1-3H3,(H,16,17)/b9-5+/t10-,11+,12-,14-,15+/m1/s1"	"alpha-santalenoic acid"	"233.1548"	""	""	""	"13.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"339000"	"284385.3"	"274996.4"	"295139.6"	"301809.7"	"296250.4"	"1013.5"	"548.6"	"234.7"	"260261.4"	"161863.5"	"73066.6"
"CHEBI:131505"	"C15H22O2"	"C1=C(C2C(C(C1)C2)(C)CC/C=C(\C(O)=O)/C)C"	"InChI=1S/C15H22O2/c1-10-6-7-12-9-13(10)15(12,3)8-4-5-11(2)14(16)17/h5-6,12-13H,4,7-9H2,1-3H3,(H,16,17)/b11-5-"	"alpha-bergamotenoic acid"	"233.1548"	""	""	""	"13.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"339000"	"284385.3"	"274996.4"	"295139.6"	"301809.7"	"296250.4"	"1013.5"	"548.6"	"234.7"	"260261.4"	"161863.5"	"73066.6"
"CHEBI:131506"	"C15H22O2"	"[C@@H]12[C@@]([C@@H](CCC1=C)C2)(C)CC/C=C(/C(=O)O)\C"	"InChI=1S/C15H22O2/c1-10-6-7-12-9-13(10)15(12,3)8-4-5-11(2)14(16)17/h5,12-13H,1,4,6-9H2,2-3H3,(H,16,17)/b11-5+/t12-,13-,15-/m0/s1"	"(E)-endo-beta-bergamoten-12-oic acid"	"233.1548"	""	""	""	"13.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"339000"	"284385.3"	"274996.4"	"295139.6"	"301809.7"	"296250.4"	"1013.5"	"548.6"	"234.7"	"260261.4"	"161863.5"	"73066.6"
""	""	""	""	""	"233.1556"	""	""	""	"12.59"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"18.5239015754"	"4.6980030052"	"0"
""	""	""	""	""	"235.0464"	""	""	""	"1.49"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"70.4347605038"	"25.2192293549"	"30.4015366077"	"52.3500942492"	"62.5722004223"	"55.1103497648"	"34.2030554962"	"25.8086416936"	"27.3938544464"	"98.5394692127"	"77.7608218757"	"147.9027941887"
""	""	""	""	""	"235.1011"	""	""	""	"9.48"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"311.9587373543"	"371.5115691566"	"349.665037907"
